student_id,year,term,department,program,student_type,gender,race_ethnicity,age,residency_status,first_generation,financial_aid,unmet_financial_need,credits_attempted,credits_completed,completion_rate,attendance_rate,engagement_score,advising_visits,tutoring_visits,online_courses,gpa,risk_level,retention_probability,retained,graduation_probability,graduated
S00960,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Black,20,In-state,No,No,8203.0,24,23,97.0,95.1,58.7,1,4,1,3.31,Low,0.696,No,0.564,Yes
S00961,2025,Spring,Public Health,MS Epidemiology,Graduate,Male,White,24,In-state,Yes,No,10397.0,30,28,94.6,70.3,30.1,0,0,2,4.0,High,0.387,No,0.354,No
S00962,2026,Spring,Health Administration,MHA,Graduate,Female,Hispanic/Latino,27,In-state,Yes,Yes,2620.0,30,30,100.0,99.9,80.9,6,3,2,3.47,Low,0.886,No,0.805,Yes
S00963,2024,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Multiracial,23,Out-of-state,No,No,9007.0,32,28,86.8,78.1,71.3,4,3,1,2.64,Medium,0.538,Yes,0.417,Yes
S00964,2024,Fall,Social Work,BSW,Undergraduate,Female,White,22,In-state,Yes,No,8583.0,30,22,72.3,79.8,46.8,2,1,1,2.13,High,0.254,No,0.112,No
S00965,2025,Fall,Nutrition,MS Nutrition,Graduate,Male,Black,27,In-state,No,Yes,9132.0,21,21,100.0,86.8,72.7,3,0,4,3.26,Low,0.733,No,0.576,No
S00966,2025,Spring,Social Work,MSW,Graduate,Female,White,35,In-state,No,Yes,9847.0,18,18,100.0,79.4,78.6,4,3,2,3.35,Medium,0.688,Yes,0.575,Yes
S00967,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Hispanic/Latino,21,Out-of-state,Yes,Yes,6571.0,24,22,91.6,89.7,66.4,3,0,3,2.8,Low,0.671,Yes,0.459,Yes
S00968,2022,Fall,Health Administration,MHA,Graduate,Male,Black,38,In-state,No,No,7273.0,27,27,99.6,91.7,63.6,1,1,4,3.65,Low,0.762,No,0.668,No
S00969,2026,Fall,Data Science,BS Health Data Science,Undergraduate,Female,Black,24,International,No,Yes,9001.0,30,30,99.1,80.4,46.6,5,1,1,3.45,Low,0.671,No,0.588,No
S00970,2023,Fall,Nutrition,MS Nutrition,Graduate,Female,Hispanic/Latino,37,In-state,No,No,10991.0,18,18,100.0,81.2,98.8,4,2,2,3.08,Low,0.758,Yes,0.587,No
S00971,2026,Spring,Social Work,BSW,Undergraduate,Male,Asian,22,In-state,No,No,11520.0,31,31,100.0,81.7,94.9,2,0,1,3.46,Low,0.748,Yes,0.703,Yes
S00972,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,21,In-state,No,Yes,5194.0,30,30,100.0,79.0,82.0,5,0,1,2.25,Medium,0.574,Yes,0.39,No
S00973,2023,Fall,Data Science,BS Health Data Science,Undergraduate,Nonbinary,Asian,20,Out-of-state,Yes,Yes,8163.0,24,24,98.0,89.6,90.7,2,3,1,3.36,Low,0.781,Yes,0.674,Yes
S00974,2024,Spring,Nutrition,BS Nutrition,Undergraduate,Male,Black,25,In-state,No,Yes,2541.0,30,30,100.0,86.4,80.7,2,0,2,3.65,Low,0.813,Yes,0.722,Yes
S00975,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Female,White,23,In-state,No,Yes,5052.0,32,32,100.0,97.3,100.0,5,2,3,3.34,Low,0.872,Yes,0.811,No
S00976,2022,Fall,Public Health,MS Epidemiology,Graduate,Female,Hispanic/Latino,32,In-state,No,Yes,5280.0,21,21,100.0,87.0,61.6,5,1,3,3.04,Low,0.737,No,0.521,No
S00977,2026,Spring,Social Work,BSW,Undergraduate,Male,Black,18,Out-of-state,No,Yes,5679.0,32,31,97.5,85.4,65.6,7,1,1,3.52,Low,0.807,No,0.732,Yes
S00978,2025,Spring,Nutrition,MS Nutrition,Graduate,Nonbinary,White,27,International,No,No,11033.0,21,21,100.0,70.4,92.5,1,0,3,4.0,Medium,0.716,Yes,0.688,Yes
S00979,2024,Fall,Public Health,MPH,Graduate,Female,Asian,34,In-state,Yes,Yes,9974.0,24,21,87.8,85.1,55.7,2,0,1,3.46,Low,0.679,Yes,0.537,Yes
S00980,2023,Fall,Health Administration,MHA,Graduate,Female,White,22,Out-of-state,No,No,9026.0,30,30,100.0,78.8,60.2,1,1,2,2.79,Medium,0.487,No,0.375,Yes
S00981,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Multiracial,22,In-state,Yes,Yes,7505.0,31,31,100.0,100.0,85.7,4,2,0,4.0,Low,0.884,No,0.871,Yes
S00982,2024,Fall,Public Health,BS Public Health,Undergraduate,Male,Asian,19,Out-of-state,No,Yes,7189.0,32,30,94.7,97.9,81.8,3,3,1,3.39,Low,0.812,Yes,0.742,No
S00983,2022,Spring,Social Work,BSW,Undergraduate,Female,Asian,18,In-state,No,Yes,5744.0,24,21,89.3,71.3,87.5,0,0,3,2.98,Medium,0.565,Yes,0.399,No
S00984,2025,Fall,Data Science,BS Health Data Science,Undergraduate,Female,Black,20,In-state,No,Yes,8079.0,32,32,100.0,76.8,73.3,2,1,3,3.59,Low,0.71,Yes,0.645,Yes
S00985,2025,Fall,Social Work,MSW,Graduate,Female,Hispanic/Latino,35,In-state,Yes,No,6928.0,30,28,94.8,76.5,86.3,0,2,2,4.0,Medium,0.742,No,0.72,No
S00986,2022,Spring,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,23,In-state,Yes,Yes,10926.0,24,22,91.8,81.5,43.1,5,1,2,2.3,High,0.302,No,0.159,No
S00987,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Black,18,In-state,No,No,2898.0,32,32,99.0,91.5,77.0,2,0,2,3.21,Low,0.774,No,0.649,No
S00988,2024,Fall,Social Work,BSW,Undergraduate,Male,Black,23,Out-of-state,Yes,Yes,13975.0,33,29,86.4,91.5,75.5,0,2,0,2.75,Medium,0.514,No,0.469,Yes
S00989,2025,Fall,Public Health,BS Public Health,Undergraduate,Male,Hispanic/Latino,26,Out-of-state,No,Yes,3147.0,30,25,84.7,100.0,85.8,2,0,0,2.49,Low,0.743,Yes,0.506,Yes
S00990,2023,Fall,Health Administration,BS Health Administration,Undergraduate,Male,Hispanic/Latino,21,In-state,Yes,No,2157.0,30,30,100.0,69.1,78.0,2,6,0,3.35,Medium,0.651,No,0.541,Yes
S00991,2025,Fall,Social Work,MSW,Graduate,Male,White,35,In-state,Yes,Yes,3268.0,27,27,100.0,69.4,72.4,5,0,3,3.9,Medium,0.766,Yes,0.699,Yes
S00992,2026,Spring,Data Science,MS Health Data Science,Graduate,Male,Hispanic/Latino,34,In-state,Yes,Yes,5719.0,21,19,92.7,76.4,66.8,2,0,3,3.44,Low,0.705,No,0.506,No
S00993,2025,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,20,Out-of-state,No,No,15846.0,30,25,84.2,78.6,57.2,3,3,0,2.81,Medium,0.431,No,0.379,Yes
S00994,2024,Fall,Public Health,BS Public Health,Undergraduate,Female,Asian,20,Out-of-state,No,Yes,580.0,24,23,95.2,75.2,66.2,1,2,0,2.47,Medium,0.502,No,0.266,No
S00995,2023,Spring,Social Work,MSW,Graduate,Male,Other/Unknown,30,In-state,No,No,7804.0,30,30,100.0,88.9,95.2,5,0,4,3.32,Low,0.835,No,0.753,Yes
S00996,2024,Fall,Nutrition,MS Nutrition,Graduate,Male,White,32,International,Yes,Yes,8846.0,21,20,95.4,93.4,66.0,3,2,4,3.4,Low,0.763,Yes,0.623,Yes
S00997,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,22,In-state,No,Yes,5189.0,27,27,99.0,79.2,61.4,3,3,0,3.52,Low,0.718,Yes,0.593,Yes
S00998,2026,Spring,Social Work,BSW,Undergraduate,Male,Multiracial,20,In-state,No,Yes,1016.0,27,27,100.0,90.4,73.1,4,1,0,2.86,Low,0.761,No,0.551,Yes
S00999,2024,Fall,Public Health,MS Epidemiology,Graduate,Male,Asian,31,International,No,Yes,7934.0,24,23,96.9,100.0,77.3,2,3,1,3.36,Low,0.802,Yes,0.685,Yes
S01000,2024,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,22,Out-of-state,No,Yes,8116.0,32,32,100.0,93.9,79.1,2,4,0,3.54,Low,0.789,Yes,0.74,Yes
S01001,2026,Spring,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,18,In-state,Yes,Yes,7770.0,24,24,100.0,98.9,72.5,6,1,0,2.99,Low,0.788,Yes,0.652,Yes
S01002,2026,Spring,Data Science,BS Health Data Science,Undergraduate,Male,White,20,In-state,No,Yes,1651.0,24,24,100.0,87.5,80.3,1,0,2,4.0,Low,0.842,Yes,0.754,Yes
S01003,2022,Fall,Social Work,BSW,Undergraduate,Female,Black,25,In-state,No,No,7314.0,33,28,86.2,77.0,68.9,2,2,2,1.97,Medium,0.393,No,0.22,Yes
S01004,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,22,International,No,Yes,9210.0,33,32,96.9,84.3,85.2,1,3,2,2.79,Low,0.641,Yes,0.506,Yes
S01005,2022,Fall,Public Health,BS Public Health,Undergraduate,Male,White,21,In-state,No,Yes,9610.0,27,26,96.8,89.5,74.0,2,2,0,3.73,Low,0.771,Yes,0.716,Yes
S01006,2024,Spring,Social Work,BSW,Undergraduate,Male,White,21,In-state,Yes,Yes,5576.0,31,26,84.8,80.7,73.3,3,3,3,3.43,Low,0.742,No,0.612,Yes
S01007,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Male,Asian,24,In-state,No,Yes,6147.0,31,30,97.8,86.8,100.0,0,3,2,3.39,Low,0.782,Yes,0.691,Yes
S01008,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Male,White,23,In-state,Yes,Yes,8320.0,27,25,91.3,71.1,62.7,2,2,2,2.4,Medium,0.399,No,0.248,No
S01009,2023,Fall,Social Work,MSW,Graduate,Female,Hispanic/Latino,36,Out-of-state,Yes,Yes,2326.0,30,30,100.0,87.0,100.0,2,0,1,3.3,Low,0.834,Yes,0.704,Yes
S01010,2026,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,24,In-state,Yes,Yes,7883.0,27,27,100.0,63.8,62.2,0,1,0,3.22,High,0.347,No,0.241,No
S01011,2025,Fall,Public Health,BS Public Health,Undergraduate,Female,Asian,19,In-state,No,No,7665.0,31,31,98.5,95.8,86.3,0,1,2,2.92,Low,0.714,No,0.589,Yes
S01012,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Nonbinary,White,21,In-state,No,Yes,9288.0,31,27,88.5,73.8,83.9,3,0,1,2.51,Medium,0.515,Yes,0.376,No
S01013,2026,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Black,18,In-state,Yes,Yes,1771.0,33,31,92.4,94.2,58.9,1,1,1,2.96,Low,0.699,No,0.516,Yes
S01014,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Male,White,21,In-state,No,Yes,4135.0,31,31,100.0,88.3,76.8,1,4,0,3.24,Low,0.741,No,0.613,Yes
S01015,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Black,21,Out-of-state,No,No,9760.0,24,24,100.0,88.1,65.4,2,2,0,2.95,Low,0.634,No,0.475,No
S01016,2024,Fall,Public Health,MPH,Graduate,Male,Black,33,In-state,No,Yes,10381.0,27,27,100.0,79.1,63.3,2,5,2,2.95,Medium,0.532,No,0.43,Yes
S01017,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,Yes,No,10717.0,33,33,100.0,78.0,95.3,2,3,2,2.66,Medium,0.568,Yes,0.495,No
S01018,2026,Spring,Social Work,MSW,Graduate,Male,Other/Unknown,28,Out-of-state,Yes,No,7668.0,18,18,99.7,88.6,79.5,1,1,0,3.73,Low,0.794,No,0.668,No
S01019,2025,Spring,Public Health,MPH,Graduate,Male,White,32,In-state,Yes,No,10734.0,18,18,100.0,82.1,100.0,4,0,4,3.67,Low,0.828,Yes,0.733,Yes
S01020,2022,Fall,Social Work,BSW,Undergraduate,Male,White,20,In-state,No,No,4488.0,33,33,100.0,94.9,82.5,3,1,0,3.94,Low,0.867,Yes,0.838,Yes
S01021,2025,Fall,Social Work,BSW,Undergraduate,Male,Black,21,In-state,No,Yes,7437.0,32,27,85.6,72.1,68.6,3,0,1,2.68,Medium,0.498,No,0.357,No
S01022,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Asian,22,In-state,No,Yes,4532.0,33,32,97.0,74.4,83.8,3,0,1,2.85,Medium,0.619,Yes,0.497,Yes
S01023,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,21,International,No,No,11866.0,33,33,100.0,79.1,56.9,2,6,1,3.36,Medium,0.541,No,0.551,No
S01024,2022,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Hispanic/Latino,24,In-state,Yes,Yes,1771.0,33,33,100.0,79.7,50.5,2,0,1,3.63,Low,0.715,Yes,0.602,No
S01025,2024,Fall,Data Science,BS Health Data Science,Undergraduate,Female,White,20,Out-of-state,No,Yes,10840.0,30,26,87.5,65.0,78.6,3,0,2,2.75,High,0.362,No,0.236,Yes
S01026,2025,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Hispanic/Latino,24,Out-of-state,No,Yes,1531.0,24,20,85.1,78.2,82.8,3,0,1,2.97,Low,0.731,Yes,0.477,Yes
S01027,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Black,19,In-state,No,Yes,7214.0,33,33,100.0,81.1,65.9,2,0,2,3.36,Low,0.685,No,0.595,Yes
S01028,2025,Fall,Public Health,BS Public Health,Undergraduate,Male,Asian,18,In-state,Yes,No,6255.0,31,31,100.0,84.6,83.9,5,1,1,2.17,Medium,0.588,No,0.417,No
S01029,2026,Spring,Nutrition,MS Nutrition,Graduate,Female,White,22,Out-of-state,No,No,10407.0,30,30,100.0,74.2,74.2,3,0,2,3.91,Medium,0.706,Yes,0.712,Yes
S01030,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,22,In-state,Yes,No,6817.0,24,24,100.0,72.9,76.6,3,0,2,4.0,Low,0.778,Yes,0.703,Yes
S01031,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Male,Black,20,Out-of-state,No,Yes,3403.0,27,25,91.7,84.5,68.1,2,2,1,2.64,Low,0.637,No,0.389,No
S01032,2024,Spring,Public Health,BS Public Health,Undergraduate,Female,Multiracial,18,International,No,Yes,5628.0,32,32,100.0,100.0,89.2,4,6,1,4.0,Low,0.896,Yes,0.879,Yes
S01033,2026,Fall,Social Work,MSW,Graduate,Female,White,33,In-state,No,No,9218.0,27,27,100.0,83.4,64.0,0,1,1,3.39,Low,0.659,Yes,0.535,Yes
S01034,2022,Spring,Data Science,MS Health Data Science,Graduate,Male,Multiracial,27,In-state,No,No,9034.0,18,18,100.0,79.4,67.6,0,2,3,3.69,Medium,0.639,No,0.547,Yes
S01035,2022,Fall,Social Work,BSW,Undergraduate,Female,White,20,In-state,No,No,12578.0,32,32,100.0,95.3,70.8,2,2,3,3.62,Low,0.752,Yes,0.741,Yes
S01036,2026,Spring,Nutrition,MS Nutrition,Graduate,Female,White,22,In-state,Yes,Yes,1759.0,21,21,99.7,80.4,70.7,0,2,2,4.0,Low,0.799,No,0.658,Yes
S01037,2024,Spring,Public Health,BS Public Health,Undergraduate,Male,Black,21,Out-of-state,No,Yes,5190.0,30,30,100.0,85.5,50.3,0,2,0,2.88,Medium,0.503,Yes,0.387,Yes
S01038,2022,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Black,22,In-state,No,Yes,5009.0,31,27,85.5,85.8,82.7,4,2,3,2.61,Low,0.705,No,0.49,Yes
S01039,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Black,18,In-state,No,Yes,7394.0,24,24,100.0,73.6,66.1,0,0,0,3.04,Medium,0.496,No,0.373,Yes
S01040,2025,Spring,Public Health,BS Public Health,Undergraduate,Male,Hispanic/Latino,18,In-state,No,Yes,12212.0,27,27,98.5,74.6,79.5,4,0,2,2.62,Medium,0.511,No,0.411,No
S01041,2025,Spring,Nutrition,BS Nutrition,Undergraduate,Female,Other/Unknown,25,In-state,Yes,Yes,7572.0,27,25,90.9,69.0,83.8,6,3,1,2.51,High,0.453,No,0.262,No
S01042,2025,Fall,Nutrition,BS Nutrition,Undergraduate,Nonbinary,White,25,In-state,No,Yes,4216.0,31,28,89.7,94.1,61.2,5,0,0,3.12,Low,0.768,Yes,0.624,Yes
S01043,2022,Fall,Data Science,BS Health Data Science,Undergraduate,Female,White,24,In-state,No,Yes,0.0,32,31,98.0,94.5,91.9,1,3,3,2.91,Low,0.793,Yes,0.617,Yes
S01044,2026,Spring,Social Work,MSW,Graduate,Female,Hispanic/Latino,30,In-state,No,Yes,4657.0,21,19,88.9,76.3,68.6,0,2,3,3.42,Medium,0.626,No,0.465,No
S01045,2025,Spring,Public Health,BS Public Health,Undergraduate,Male,White,18,In-state,No,Yes,4343.0,24,23,96.5,90.7,56.2,1,3,0,2.63,Low,0.601,Yes,0.355,No
S01046,2024,Fall,Social Work,MSW,Graduate,Male,White,30,In-state,No,Yes,4049.0,21,21,100.0,82.3,79.7,5,3,4,3.57,Low,0.828,Yes,0.685,Yes
S01047,2026,Spring,Public Health,MS Epidemiology,Graduate,Female,Hispanic/Latino,33,Out-of-state,No,Yes,8793.0,21,19,88.9,76.4,88.9,2,2,2,3.21,Low,0.713,Yes,0.523,No
S01048,2024,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Black,27,Out-of-state,Yes,Yes,5284.0,31,30,97.8,94.6,78.0,3,3,4,3.4,Low,0.805,Yes,0.718,Yes
S01049,2024,Spring,Public Health,BS Public Health,Undergraduate,Female,Multiracial,20,In-state,Yes,No,9126.0,33,29,87.5,82.7,72.0,4,0,2,1.96,Medium,0.454,Yes,0.289,Yes
S01050,2026,Spring,Public Health,BS Public Health,Undergraduate,Female,White,18,In-state,No,Yes,2802.0,30,30,100.0,84.1,71.3,4,0,1,3.04,Low,0.739,Yes,0.57,Yes
S01051,2026,Spring,Public Health,BS Public Health,Undergraduate,Female,Black,22,International,Yes,No,16137.0,33,29,88.4,71.9,72.4,2,1,0,3.49,Medium,0.534,Yes,0.57,No
S01052,2025,Spring,Health Administration,BS Health Administration,Undergraduate,Female,Black,20,Out-of-state,No,Yes,5223.0,24,23,94.5,82.2,65.0,3,3,1,2.98,Low,0.668,Yes,0.46,Yes
S01053,2024,Fall,Social Work,BSW,Undergraduate,Nonbinary,Black,21,In-state,No,No,7419.0,27,25,91.4,73.7,94.2,4,1,3,2.91,Low,0.705,Yes,0.523,No
S01054,2023,Fall,Data Science,MS Health Data Science,Graduate,Female,White,35,In-state,No,Yes,5489.0,27,27,100.0,87.4,51.6,1,1,0,3.38,Low,0.689,No,0.534,Yes
S01055,2022,Spring,Nutrition,BS Nutrition,Undergraduate,Male,White,25,International,No,No,7748.0,27,26,95.5,100.0,94.5,0,2,0,2.38,Medium,0.628,No,0.475,No
S01056,2023,Spring,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,22,Out-of-state,Yes,Yes,3002.0,32,29,90.1,68.6,67.7,3,3,2,2.9,Medium,0.556,No,0.4,No
S01057,2025,Spring,Nutrition,MS Nutrition,Graduate,Female,Multiracial,29,In-state,No,Yes,5197.0,18,16,87.0,72.6,71.0,3,1,1,2.72,Medium,0.558,No,0.319,No
S01058,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Male,Hispanic/Latino,20,In-state,No,No,8924.0,30,30,100.0,97.5,86.6,4,2,0,3.91,Low,0.867,Yes,0.851,Yes
S01059,2022,Spring,Data Science,MS Health Data Science,Graduate,Male,White,33,In-state,No,Yes,2987.0,27,27,100.0,86.8,93.3,4,4,5,3.75,Low,0.875,Yes,0.791,Yes
S01060,2024,Spring,Social Work,BSW,Undergraduate,Male,Asian,22,In-state,Yes,Yes,2137.0,30,26,87.6,88.2,72.8,4,2,2,3.2,Low,0.783,Yes,0.618,No
S01061,2024,Fall,Data Science,MS Health Data Science,Graduate,Male,White,43,In-state,No,Yes,3509.0,21,21,100.0,94.6,64.2,5,2,1,3.59,Low,0.841,Yes,0.708,Yes
S01062,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,20,In-state,Yes,Yes,544.0,24,21,87.8,90.3,84.9,2,2,0,2.63,Low,0.738,No,0.457,No
S01063,2025,Fall,Social Work,MSW,Graduate,Female,Asian,30,Out-of-state,Yes,Yes,6259.0,18,18,100.0,79.5,63.5,3,1,4,3.44,Low,0.722,No,0.528,No
S01064,2024,Spring,Public Health,BS Public Health,Undergraduate,Female,Multiracial,21,In-state,No,Yes,6792.0,24,20,83.7,71.9,87.3,1,0,3,2.5,Medium,0.499,No,0.3,No
S01065,2025,Fall,Public Health,BS Public Health,Undergraduate,Female,Hispanic/Latino,20,International,No,No,15405.0,33,33,100.0,76.3,97.4,0,2,3,3.66,Medium,0.638,No,0.702,No
S01066,2025,Fall,Social Work,BSW,Undergraduate,Male,White,23,In-state,No,Yes,1468.0,24,24,100.0,85.1,73.1,3,4,1,3.76,Low,0.822,Yes,0.703,Yes
S01067,2025,Fall,Public Health,BS Public Health,Undergraduate,Male,Multiracial,20,In-state,No,No,7156.0,32,32,98.8,64.9,67.4,3,0,1,3.02,Medium,0.512,Yes,0.424,No
S01068,2026,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Multiracial,23,In-state,No,No,4384.0,27,27,100.0,82.3,60.8,0,1,0,3.29,Low,0.653,Yes,0.49,Yes
S01069,2023,Spring,Data Science,BS Health Data Science,Undergraduate,Female,Black,20,In-state,No,Yes,6784.0,27,27,100.0,84.4,62.3,2,2,1,3.3,Low,0.685,No,0.552,No
S01070,2026,Fall,Nutrition,BS Nutrition,Undergraduate,Male,Multiracial,24,In-state,No,Yes,287.0,30,25,81.9,77.3,66.3,3,2,0,2.32,High,0.419,Yes,0.18,No
S01071,2026,Spring,Nutrition,BS Nutrition,Undergraduate,Female,White,20,Out-of-state,No,No,7252.0,27,26,97.8,97.8,76.2,2,4,1,3.41,Low,0.788,Yes,0.696,Yes
S01072,2025,Spring,Social Work,BSW,Undergraduate,Female,White,22,In-state,No,Yes,0.0,24,24,100.0,71.7,82.3,3,2,1,4.0,Low,0.829,No,0.713,Yes
S01073,2024,Fall,Health Administration,BS Health Administration,Undergraduate,Female,Hispanic/Latino,24,Out-of-state,No,No,6974.0,30,30,100.0,94.0,65.8,4,1,3,3.01,Low,0.73,No,0.603,Yes
S01074,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Male,White,21,In-state,No,Yes,2132.0,30,30,100.0,75.2,76.2,2,2,0,3.82,Low,0.783,Yes,0.686,Yes
S01075,2026,Spring,Social Work,BSW,Undergraduate,Male,Asian,22,Out-of-state,No,Yes,4652.0,30,30,100.0,84.6,35.6,3,0,3,4.0,Low,0.736,Yes,0.673,No
S01076,2024,Spring,Health Administration,MHA,Graduate,Female,Black,26,International,Yes,Yes,6893.0,30,25,84.2,72.1,62.1,1,2,2,2.75,Medium,0.472,Yes,0.309,No
S01077,2023,Fall,Public Health,BS Public Health,Undergraduate,Female,Black,23,Out-of-state,No,No,9109.0,27,27,100.0,98.0,74.3,5,0,1,2.9,Low,0.755,Yes,0.63,Yes
S01078,2023,Fall,Nutrition,BS Nutrition,Undergraduate,Female,Hispanic/Latino,22,In-state,Yes,No,11442.0,27,27,100.0,100.0,73.3,4,1,2,3.11,Low,0.754,No,0.671,No
S01079,2022,Fall,Social Work,BSW,Undergraduate,Female,White,22,In-state,Yes,Yes,5124.0,30,30,100.0,76.1,82.3,4,2,1,3.34,Low,0.754,Yes,0.634,Yes
S01080,2024,Spring,Social Work,BSW,Undergraduate,Female,Hispanic/Latino,20,In-state,No,No,11932.0,32,30,93.7,92.5,88.0,2,3,0,3.29,Low,0.75,Yes,0.697,Yes
S01081,2023,Spring,Public Health,MS Epidemiology,Graduate,Female,White,32,Out-of-state,Yes,No,8275.0,27,27,100.0,71.1,41.2,0,2,3,3.72,High,0.405,No,0.322,No
S01082,2026,Spring,Social Work,MSW,Graduate,Female,Asian,27,In-state,No,Yes,2661.0,30,28,93.8,75.7,71.8,2,2,2,3.33,Low,0.727,Yes,0.545,No
S01083,2024,Fall,Public Health,BS Public Health,Undergraduate,Male,Hispanic/Latino,21,In-state,No,No,7316.0,33,30,91.0,62.6,45.0,2,2,2,2.23,High,0.203,No,0.096,No
S01084,2023,Spring,Nutrition,BS Nutrition,Undergraduate,Male,White,24,In-state,Yes,No,7324.0,32,31,97.5,86.2,55.1,3,0,2,3.36,Low,0.692,No,0.596,Yes
S01085,2023,Fall,Public Health,MS Epidemiology,Graduate,Female,Hispanic/Latino,30,Out-of-state,Yes,No,8314.0,24,24,100.0,68.8,50.2,1,3,3,3.92,Medium,0.587,Yes,0.537,Yes
S01086,2026,Fall,Data Science,BS Health Data Science,Undergraduate,Female,White,23,Out-of-state,No,No,10730.0,27,26,96.2,66.2,39.1,4,1,2,3.12,High,0.316,No,0.226,No
S01087,2023,Spring,Public Health,MS Epidemiology,Graduate,Female,Hispanic/Latino,26,In-state,No,Yes,5334.0,27,27,100.0,64.6,97.8,5,1,1,4.0,Medium,0.805,Yes,0.765,No
S01088,2026,Fall,Social Work,BSW,Undergraduate,Female,White,22,In-state,Yes,Yes,8547.0,33,33,100.0,86.0,70.4,1,0,0,4.0,Low,0.773,Yes,0.761,Yes
S01089,2024,Spring,Health Administration,MHA,Graduate,Male,Hispanic/Latino,30,In-state,Yes,Yes,5822.0,30,30,100.0,89.4,100.0,4,2,2,4.0,Low,0.895,Yes,0.861,Yes
S01090,2022,Fall,Nutrition,BS Nutrition,Undergraduate,Female,White,21,In-state,No,No,8205.0,32,32,99.0,86.9,77.9,4,1,3,3.16,Low,0.742,Yes,0.65,No
S01091,2023,Spring,Public Health,BS Public Health,Undergraduate,Male,Black,20,In-state,No,Yes,2783.0,31,30,98.1,99.9,83.1,2,1,2,2.13,Medium,0.634,Yes,0.431,Yes
S01092,2026,Spring,Nutrition,MS Nutrition,Graduate,Female,White,24,In-state,No,No,9666.0,30,30,100.0,92.0,64.0,1,1,2,3.96,Low,0.782,No,0.752,Yes
S01093,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Female,White,21,Out-of-state,No,No,5892.0,31,30,97.2,96.8,81.3,4,3,1,2.56,Low,0.737,No,0.56,Yes
S01094,2023,Spring,Health Administration,BS Health Administration,Undergraduate,Male,White,21,Out-of-state,No,No,9673.0,33,31,92.7,89.5,65.5,4,3,1,3.0,Low,0.685,Yes,0.578,Yes
S01095,2025,Fall,Public Health,BS Public Health,Undergraduate,Male,Hispanic/Latino,20,In-state,Yes,Yes,6385.0,27,24,90.7,77.4,40.0,2,3,0,3.28,Medium,0.515,No,0.407,Yes
S01096,2023,Spring,Data Science,MS Health Data Science,Graduate,Female,White,37,Out-of-state,No,No,7921.0,27,27,100.0,80.7,50.4,5,1,2,3.94,Low,0.772,No,0.703,No
S01097,2025,Fall,Data Science,BS Health Data Science,Undergraduate,Female,White,23,In-state,No,No,7929.0,31,31,100.0,84.9,80.8,2,1,1,3.49,Low,0.754,Yes,0.684,Yes
S01098,2022,Spring,Data Science,MS Health Data Science,Graduate,Female,Hispanic/Latino,32,In-state,No,Yes,5458.0,24,24,100.0,82.2,92.3,5,1,2,3.25,Low,0.815,Yes,0.665,No
S01099,2026,Fall,Nutrition,MS Nutrition,Graduate,Female,White,43,In-state,Yes,Yes,7583.0,27,22,80.3,73.3,69.2,0,2,3,2.79,High,0.373,Yes,0.199,No
S01100,2023,Spring,Nutrition,MS Nutrition,Graduate,Female,Black,32,In-state,Yes,Yes,9705.0,30,25,84.6,67.2,45.0,1,1,3,3.9,High,0.431,Yes,0.361,Yes
